class,confidence,lat,lon,mission_type,risk_level,source
flood,0.7,36.0319,-85.5771,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,31.681,-90.35,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.9062,-88.9474,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.7,-88.13,SURVEY,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,30.21,-88.5,MONITOR,HIGH,noaa_storm_2023
flood,0.7,36.75,-119.22,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,37.6902,-86.2957,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,35.2457,-100.3964,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,44.059,-91.6553,SURVEY,HIGH,noaa_storm_2023
flood,0.7,43.8449,-91.2965,SURVEY,HIGH,noaa_storm_2023
flood,0.7,44.1217,-91.7689,SURVEY,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,29.3134,-90.7504,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,37.9682,-88.4533,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.82,-93.79,SURVEY,HIGH,noaa_storm_2023
flood,0.7,43.29,-93.28,SURVEY,HIGH,noaa_storm_2023
flood,0.7,43.0244,-88.0603,SURVEY,HIGH,noaa_storm_2023
flood,0.7,42.5948,-88.2081,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,37.7254,-86.5242,PERIMETER,CRITICAL,noaa_storm_2023
marine thunderstorm wind,0.7,26.89,-80.8,MONITOR,HIGH,noaa_storm_2023
flood,0.7,21.3839,-157.9728,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,38.2696,-85.4967,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.3344,-117.4502,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,36.2,-83.9983,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.25,-83.7103,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,36.55,-83.652,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,35.5158,-86.7595,PERIMETER,CRITICAL,noaa_storm_2023
marine thunderstorm wind,0.7,28.9754,-90.0724,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,29.12,-89.55,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,28.9169,-89.443,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,28.91,-89.43,MONITOR,HIGH,noaa_storm_2023
flood,0.7,37.1045,-81.374,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.29,-119.78,SURVEY,HIGH,noaa_storm_2023
flood,0.7,33.7066,-117.88,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.52,-92.01,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.64,-92.23,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.71,-92.27,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.44,-92.45,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,38.015,-85.5139,PERIMETER,CRITICAL,noaa_storm_2023
waterspout,0.7,24.54,-81.84,MONITOR,HIGH,noaa_storm_2023
flood,0.7,36.2342,-117.9921,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.62,-88.8,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,41.8051,-74.9244,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,43.5814,-91.2307,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.8613,-82.78,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.9096,-80.3099,SURVEY,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,26.9,-80.79,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,37.5938,-87.1533,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,35.6083,-118.2445,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.4875,-120.3901,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,34.1669,-117.4635,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.46,-91.99,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.78,-92.37,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,37.9311,-85.6684,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,43.0977,-91.1743,SURVEY,HIGH,noaa_storm_2023
flood,0.7,44.4542,-92.2744,SURVEY,HIGH,noaa_storm_2023
flood,0.7,44.4055,-92.084,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.6411,-88.1213,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,40.0373,-88.9714,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,39.8822,-88.8946,PERIMETER,CRITICAL,noaa_storm_2023
marine thunderstorm wind,0.7,24.85,-80.62,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,39.5381,-84.5036,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.6606,-119.8484,SURVEY,HIGH,noaa_storm_2023
flood,0.7,35.7752,-120.1793,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,34.2869,-117.3665,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,43.808,-91.2575,SURVEY,HIGH,noaa_storm_2023
flood,0.7,43.2516,-91.058,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,40.6594,-74.3115,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.69,-74.35,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,40.32,-88.481,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.224,-90.1949,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.6133,-89.6848,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,46.2929,-96.61,SURVEY,HIGH,noaa_storm_2023
flood,0.7,46.8818,-96.7828,SURVEY,HIGH,noaa_storm_2023
flood,0.7,47.3746,-96.8861,SURVEY,HIGH,noaa_storm_2023
flood,0.7,47.9297,-97.0282,SURVEY,HIGH,noaa_storm_2023
flood,0.7,48.2012,-97.1313,SURVEY,HIGH,noaa_storm_2023
flood,0.7,48.5739,-97.1513,SURVEY,HIGH,noaa_storm_2023
waterspout,0.7,39.97,-124.01,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,39.7889,-83.1773,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,31.186,-91.678,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.3616,-120.6518,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.3285,-119.3866,SURVEY,HIGH,noaa_storm_2023
flood,0.7,40.5272,-88.1085,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,40.44,-88.0,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,43.0296,-91.1737,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,38.8195,-119.2042,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.65,-74.23,PERIMETER,CRITICAL,noaa_storm_2023
marine thunderstorm wind,0.7,26.0582,-80.11,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,25.75,-80.1,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,21.1097,-157.0541,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,42.91,-76.8,SURVEY,HIGH,noaa_storm_2023
flood,0.7,42.89,-76.96,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,30.52,-91.18,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.52,-77.44,PERIMETER,CRITICAL,noaa_storm_2023
waterspout,0.7,18.3828,-65.7177,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,38.203,-86.953,PERIMETER,CRITICAL,noaa_storm_2023
waterspout,0.7,18.3781,-65.0447,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,34.74,-86.6,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.73,-86.6,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.85,-87.67,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.7,-87.69,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.79,-86.69,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,34.78,-86.91,SURVEY,HIGH,noaa_storm_2023
flood,0.7,40.38,-101.24,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,40.37,-101.52,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.4988,-101.5999,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.43,-101.52,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.38,-101.09,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,41.9584,-70.6673,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,42.6583,-71.1368,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,42.5584,-71.2689,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,39.2106,-120.2079,SURVEY,HIGH,noaa_storm_2023
flood,0.7,38.9,-120.0,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,34.034,-86.053,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.11,-93.11,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.62,-92.14,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.79,-91.19,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.54,-92.4,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.9048,-91.881,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.9935,-91.6649,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,40.405,-87.9245,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,38.9018,-88.0604,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,17.9798,-66.109,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,18.2798,-66.0407,SURVEY,HIGH,noaa_storm_2023
flood,0.7,18.296,-65.7938,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,18.335,-65.6761,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,37.93,-120.53,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,39.721,-116.0654,SURVEY,HIGH,noaa_storm_2023
flood,0.7,39.3155,-115.9373,SURVEY,HIGH,noaa_storm_2023
waterspout,0.7,24.5401,-81.7249,MONITOR,HIGH,noaa_storm_2023
waterspout,0.7,24.719,-81.4907,MONITOR,HIGH,noaa_storm_2023
waterspout,0.7,24.73,-81.13,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,37.78,-75.97,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,37.56,-76.29,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,37.54,-76.02,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,37.89,-75.41,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,25.22,-80.21,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,37.51,-77.75,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,32.9467,-98.0363,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,32.9597,-97.91,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,34.71,-86.32,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,34.9504,-86.5074,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.3509,-101.1008,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,41.9798,-100.5513,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,41.98,-100.57,SURVEY,HIGH,noaa_storm_2023
flood,0.7,38.2748,-122.05,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,42.8015,-70.9898,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.6529,-89.2188,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,42.5998,-71.3673,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,41.6332,-71.4936,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,39.6847,-120.3367,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,36.74,-83.09,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,36.72,-82.93,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,36.7045,-82.7961,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,48.1973,-106.6368,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.91,-93.23,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.59,-92.12,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.09,-93.3,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.11,-91.2,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.46,-91.7,SURVEY,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,41.859,-80.975,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,41.981,-80.556,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,39.8643,-88.9289,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.9354,-120.6239,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,38.72,-121.96,SURVEY,HIGH,noaa_storm_2023
flood,0.7,38.74,-120.81,SURVEY,HIGH,noaa_storm_2023
flood,0.7,38.92,-121.02,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,33.2277,-93.9945,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.6053,-75.3945,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.4001,-74.557,PERIMETER,CRITICAL,noaa_storm_2023
debris flow,0.7,19.8881,-155.1174,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,41.3266,-84.794,PERIMETER,CRITICAL,noaa_storm_2023
waterspout,0.7,24.77,-80.82,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,24.843,-80.862,MONITOR,HIGH,noaa_storm_2023
waterspout,0.7,24.51,-81.72,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,33.0,-97.84,PERIMETER,CRITICAL,noaa_storm_2023
debris flow,0.7,37.134,-80.5846,PERIMETER,CRITICAL,noaa_storm_2023
marine thunderstorm wind,0.7,41.764,-81.281,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,40.63,-89.35,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,40.72,-89.22,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,39.4804,-89.4917,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.6968,-90.3886,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,18.38,-66.12,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,18.3095,-66.3003,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,18.33,-66.14,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,18.29,-66.24,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,47.44,-104.34,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,31.8249,-99.436,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,37.3052,-92.989,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.75,-94.19,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.08,-91.25,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.39,-91.19,SURVEY,HIGH,noaa_storm_2023
flood,0.7,18.4472,-66.0381,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.9228,-84.08,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,32.544,-88.695,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,38.5,-121.16,SURVEY,HIGH,noaa_storm_2023
flood,0.7,40.49,-122.39,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.81,-120.71,SURVEY,HIGH,noaa_storm_2023
flood,0.7,40.37,-122.28,SURVEY,HIGH,noaa_storm_2023
flood,0.7,39.6579,-114.792,SURVEY,HIGH,noaa_storm_2023
flood,0.7,39.6921,-116.0533,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,20.051,-155.3802,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,30.6182,-87.7945,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,42.1114,-71.8354,SURVEY,HIGH,noaa_storm_2023
flood,0.7,18.38,-66.09,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.5492,-118.6562,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,31.0956,-97.7235,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.63,-94.18,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.68,-94.09,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.22,-91.63,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.94,-92.85,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.0398,-85.6925,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,32.482,-88.544,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,40.6145,-121.9473,SURVEY,HIGH,noaa_storm_2023
waterspout,0.7,24.5367,-81.7743,MONITOR,HIGH,noaa_storm_2023
waterspout,0.7,24.51,-81.83,MONITOR,HIGH,noaa_storm_2023
debris flow,0.7,33.4299,-117.6288,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,41.32,-84.5527,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,33.8755,-118.2652,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,35.1014,-85.4777,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.3739,-90.2569,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.7721,-90.774,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.5409,-118.3769,SURVEY,HIGH,noaa_storm_2023
flood,0.7,38.75,-119.38,SURVEY,HIGH,noaa_storm_2023
flood,0.7,39.3976,-119.7362,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,38.53,-100.3,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.83,-93.5,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.6989,-93.8875,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.1,-92.92,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.31,-92.4,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.98,-83.9979,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.8486,-83.6363,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,31.8869,-89.7847,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,33.2837,-95.2662,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,32.7662,-94.4203,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.6257,-88.8268,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.52,-88.82,PERIMETER,CRITICAL,noaa_storm_2023
funnel cloud,0.7,29.95,-95.69,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,29.68,-94.98,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,29.53,-95.0,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,29.3,-94.9,MONITOR,HIGH,noaa_storm_2023
waterspout,0.7,24.62,-82.81,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,38.56,-76.08,PERIMETER,CRITICAL,noaa_storm_2023
funnel cloud,0.7,40.85,-101.58,MONITOR,HIGH,noaa_storm_2023
flood,0.7,40.1965,-121.5292,SURVEY,HIGH,noaa_storm_2023
flood,0.7,38.764,-120.4888,SURVEY,HIGH,noaa_storm_2023
debris flow,0.7,18.2139,-66.6451,PERIMETER,CRITICAL,noaa_storm_2023
debris flow,0.7,18.302,-66.202,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.09,-90.49,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.1455,-90.1852,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,38.279,-85.449,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.95,-93.39,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.83,-93.52,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.21,-92.92,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.92,-93.29,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.1,-91.89,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,42.08,-98.7,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,32.9747,-94.1211,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.4654,-118.6094,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,39.8478,-91.3711,PERIMETER,CRITICAL,noaa_storm_2023
marine thunderstorm wind,0.7,25.32,-80.28,MONITOR,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,24.456,-81.877,MONITOR,HIGH,noaa_storm_2023
tornado,0.7,32.8066,-97.0338,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,32.8375,-96.9593,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,35.356,-88.009,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,42.83,-96.74,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,39.896,-89.6206,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,39.8448,-89.5223,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.9504,-90.1362,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.5,-90.07,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,40.5417,-75.4151,PERIMETER,CRITICAL,noaa_storm_2023
debris flow,0.7,18.0307,-66.0314,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.94,-93.4,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.93,-93.5,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,37.24,-93.02,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.98,-93.72,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.94,-94.19,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.25,-94.07,SURVEY,HIGH,noaa_storm_2023
flood,0.7,32.571,-88.826,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,32.556,-88.769,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,37.9088,-114.2623,SURVEY,HIGH,noaa_storm_2023
flood,0.7,34.9863,-113.7811,SURVEY,HIGH,noaa_storm_2023
flood,0.7,35.2683,-113.6581,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.9955,-112.968,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.1274,-114.5786,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,38.329,-87.027,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,38.703,-85.557,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,32.1319,-96.495,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,41.9418,-71.3813,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,41.5645,-72.8977,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,42.0751,-72.0334,PERIMETER,CRITICAL,noaa_storm_2023
tornado,0.7,40.2804,-88.2907,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.58,-93.83,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.76,-94.19,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.83,-93.22,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.73,-93.5,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,31.7226,-94.6396,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.7876,-114.4898,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,34.7808,-113.6192,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.1821,-114.5353,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.7573,-114.4809,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,34.7379,-114.3828,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.195,-118.5633,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,38.34,-85.98,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,38.3862,-85.7521,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,38.2133,-86.0438,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,38.3444,-86.4131,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,33.45,-96.74,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,33.44,-96.93,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,42.1921,-71.7615,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.1168,-90.0738,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,41.6839,-71.2613,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,41.7027,-71.447,PERIMETER,CRITICAL,noaa_storm_2023
debris flow,0.7,38.4474,-119.156,PERIMETER,CRITICAL,noaa_storm_2023
debris flow,0.7,38.7268,-119.5579,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,39.3045,-119.5538,SURVEY,HIGH,noaa_storm_2023
marine thunderstorm wind,0.7,36.59,-76.02,MONITOR,HIGH,noaa_storm_2023
flash flood,0.7,36.71,-93.85,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.76,-93.82,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.72,-93.21,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,36.65,-93.26,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,36.78,-92.92,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,35.1825,-120.7322,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,39.8164,-81.3394,SURVEY,HIGH,noaa_storm_2023
waterspout,0.7,24.59,-81.86,MONITOR,HIGH,noaa_storm_2023
flood,0.7,34.8407,-114.6125,SURVEY,HIGH,noaa_storm_2023
flood,0.7,34.8577,-114.6269,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,34.5587,-115.7508,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.7147,-114.6139,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,34.9479,-116.6831,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,35.9847,-116.2734,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,34.8601,-117.1412,SURVEY,HIGH,noaa_storm_2023
flood,0.7,36.8906,-118.2412,SURVEY,HIGH,noaa_storm_2023
flash flood,0.7,20.7404,-156.4544,PERIMETER,CRITICAL,noaa_storm_2023
flash flood,0.7,33.5191,-96.5996,PERIMETER,CRITICAL,noaa_storm_2023
flood,0.7,33.8047,-96.5742,SURVEY,HIGH,noaa_storm_2023
flood,0.7,43.25,-96.25,SURVEY,HIGH,noaa_storm_2023
flood,0.7,37.51,-120.92,SURVEY,HIGH,noaa_storm_2023
tornado,0.7,42.646,-91.268,PERIMETER,CRITICAL,noaa_storm_2023
